"clan","session","location","date","start","stop","no_intx_yes_no"
"talek","t8699","k",1995-06-03,2018-01-01 06:50:00,2018-01-01 10:43:00,FALSE
"talek","t8710.23","o",1995-06-10,2018-01-01 08:14:00,2018-01-01 08:19:00,TRUE
"talek","t8755","c",1995-07-12,2018-01-01 08:05:00,2018-01-01 08:47:00,TRUE
"talek","t8784.4","o",1995-07-25,2018-01-01 06:46:00,2018-01-01 07:04:00,TRUE
"talek","t8784.5","o",1995-07-25,2018-01-01 07:07:00,2018-01-01 07:12:00,FALSE
"talek","t879","k",1989-12-02,2018-01-01 06:46:00,2018-01-01 08:06:00,FALSE
"talek","t8820","k",1995-08-24,2018-01-01 06:15:00,2018-01-01 06:38:00,FALSE
"talek","t8856","o",1995-09-12,2018-01-01 18:30:00,2018-01-01 18:40:00,FALSE
"talek","t888","k",1989-12-13,2018-01-01 07:05:00,2018-01-01 07:52:00,TRUE
"talek","t888.1","k",1989-12-13,2018-01-01 10:30:00,2018-01-01 14:30:00,TRUE
"talek","t888.2","k",1989-12-13,2018-01-01 14:30:00,2018-01-01 15:30:00,TRUE
"talek","t889","k",1989-12-13,2018-01-01 16:54:00,2018-01-01 18:54:00,FALSE
"talek","t8895","k",1995-09-30,2018-01-01 06:40:00,2018-01-01 07:55:00,FALSE
"talek","t891","k",1989-12-14,2018-01-01 06:43:00,2018-01-01 07:59:00,TRUE
"talek","t8967.7","k",1995-11-16,2018-01-01 17:50:00,2018-01-01 17:57:00,TRUE
"talek","t8968","k",1995-11-16,2018-01-01 18:21:00,2018-01-01 18:58:00,FALSE
"talek","t9001","c",1995-12-03,2018-01-01 07:00:00,2018-01-01 08:27:00,FALSE
"talek","t9008.11","o",1995-12-10,2018-01-01 08:25:00,2018-01-01 08:47:00,TRUE
"talek","t9025","k",1995-12-24,2018-01-01 06:32:00,2018-01-01 09:05:00,TRUE
"talek","t905.3","o",1989-12-19,2018-01-01 06:22:00,2018-01-01 06:27:00,TRUE
"talek","t9052","k",1996-01-17,2018-01-01 06:35:00,2018-01-01 06:55:00,FALSE
"talek","t908.1","k",1989-12-19,2018-01-01 18:30:00,2018-01-01 18:40:00,TRUE
"talek","t908.2","d",1989-12-19,2018-01-01 18:50:00,2018-01-01 18:55:00,FALSE
"talek","t9098.3","o",1996-02-19,2018-01-01 08:04:00,2018-01-01 08:13:00,TRUE
"talek","t9106","k",1996-02-25,2018-01-01 06:35:00,2018-01-01 07:32:00,FALSE
"talek","t9110.2","o",1996-03-06,2018-01-01 08:17:00,2018-01-01 08:22:00,FALSE
"talek","t9114","k",1996-03-08,2018-01-01 07:28:00,2018-01-01 08:30:00,FALSE
"talek","t9116.15","d",1996-03-11,2018-01-01 06:34:00,2018-01-01 06:39:00,TRUE
"talek","t9117","d",1996-03-11,2018-01-01 06:36:00,2018-01-01 06:59:00,FALSE
"talek","t9118","d",1996-03-11,2018-01-01 18:07:00,2018-01-01 18:50:00,FALSE
"talek","t9132.2","o",1996-03-22,2018-01-01 07:30:00,2018-01-01 07:45:00,FALSE
"talek","t9140","d",1996-03-26,2018-01-01 08:17:00,2018-01-01 08:37:00,FALSE
"talek","t9149.1","d",1996-04-06,2018-01-01 18:53:00,2018-01-01 18:58:00,TRUE
"talek","t9161.11","d",1996-04-15,2018-01-01 18:46:00,2018-01-01 18:51:00,TRUE
"talek","t9162","o",1996-04-15,2018-01-01 18:50:00,2018-01-01 19:11:00,FALSE
"talek","t9166","o",1996-04-17,2018-01-01 06:40:00,2018-01-01 07:26:00,FALSE
"talek","t9171","k",1996-04-20,2018-01-01 06:40:00,2018-01-01 07:25:00,FALSE
"talek","t9179","o",1996-05-03,2018-01-01 17:53:00,2018-01-01 18:36:00,TRUE
"talek","t9180","k",1996-05-04,2018-01-01 06:25:00,2018-01-01 07:14:00,FALSE
"talek","t9185","m",1996-05-09,2018-01-01 06:31:00,2018-01-01 06:57:00,FALSE
"talek","t9199","k",1996-05-26,2018-01-01 07:00:00,2018-01-01 07:30:00,TRUE
"talek","t9213.14","o",1996-06-05,2018-01-01 07:08:00,2018-01-01 07:13:00,TRUE
"talek","t9214","c",1996-06-06,2018-01-01 06:35:00,2018-01-01 07:02:00,TRUE
"talek","t9219","k",1996-06-10,2018-01-01 18:38:00,2018-01-01 19:18:00,FALSE
"talek","t9220","o",1996-06-11,2018-01-01 06:25:00,2018-01-01 07:13:00,FALSE
"talek","t936.2","k",1990-01-13,2018-01-01 18:30:00,2018-01-01 18:45:00,FALSE
"talek","t9404","k",1996-06-19,2018-01-01 06:00:00,2018-01-01 06:05:00,TRUE
"talek","t9408","o",1996-06-19,2018-01-01 07:03:00,2018-01-01 07:08:00,TRUE
"talek","t9409","c",1996-06-19,2018-01-01 07:12:00,2018-01-01 07:17:00,TRUE
"talek","t9574","k",1996-06-24,2018-01-01 17:53:00,2018-01-01 18:27:00,FALSE
"talek","t9688","k",1996-06-29,2018-01-01 06:20:00,2018-01-01 06:30:00,TRUE
"talek","t9794","k",1996-07-09,2018-01-01 06:19:00,2018-01-01 08:08:00,FALSE
"talek","t9846","m",1996-07-11,2018-01-01 18:20:00,2018-01-01 18:56:00,FALSE
"talek","t9888","k",1996-07-14,2018-01-01 06:46:00,2018-01-01 07:25:00,FALSE
"talek","t9975","o",1996-07-19,2018-01-01 17:36:00,2018-01-01 18:11:00,TRUE
"talek","t85430","o",2014-01-28,2018-01-01 07:09:00,2018-01-01 07:25:00,FALSE
"talek","t85784","o",2014-02-21,2018-01-01 08:05:00,2018-01-01 08:10:00,TRUE
"talek","t86458","o",2014-05-04,2018-01-01 18:55:00,2018-01-01 19:00:00,TRUE
"talek","t87226","k",2014-07-07,2018-01-01 17:36:00,2018-01-01 17:41:00,TRUE
"talek","t85135","c",2014-01-07,2018-01-01 08:51:00,2018-01-01 09:13:00,TRUE
"talek","t89894","o",2015-01-15,2018-01-01 18:23:00,2018-01-01 18:33:00,TRUE
"talek","t85142","o",2014-01-07,2018-01-01 06:47:00,2018-01-01 07:20:00,FALSE
"talek","t85229","c",2014-01-11,2018-01-01 07:10:00,2018-01-01 08:38:00,FALSE
"talek","t89935","c",2015-01-17,2018-01-01 18:45:00,2018-01-01 19:04:00,TRUE
"talek","t89937","o",2015-01-17,2018-01-01 19:13:00,2018-01-01 19:18:00,TRUE
"talek","t89939","o",2015-01-17,2018-01-01 19:23:00,2018-01-01 19:27:00,TRUE
"talek","t85396","c",2014-01-26,2018-01-01 07:13:00,2018-01-01 07:56:00,TRUE
"talek","t85498","o",2014-02-02,2018-01-01 07:06:00,2018-01-01 07:52:00,FALSE
"talek","t92168","o",2015-08-03,2018-01-01 17:59:00,2018-01-01 18:04:00,TRUE
"talek","t92682","c",2015-09-12,2018-01-01 09:07:00,2018-01-01 09:12:00,TRUE
"talek","t91208","k",2015-05-10,2018-01-01 17:42:00,2018-01-01 18:00:00,FALSE
"talek","t89838","c",2015-01-08,2018-01-01 19:42:00,2018-01-01 19:47:00,TRUE
"talek","t89945","d",2015-01-18,2018-01-01 06:02:00,2018-01-01 07:53:00,FALSE
"talek","t90145","o",2015-01-28,2018-01-01 17:21:00,2018-01-01 17:26:00,TRUE
"talek","t90885","c",2015-03-23,2018-01-01 07:33:00,2018-01-01 07:45:00,FALSE
"talek","t91670","k",2015-07-04,2018-01-01 07:11:00,2018-01-01 08:17:00,FALSE
"talek","t91678","k",2015-07-05,2018-01-01 07:53:00,2018-01-01 07:58:00,TRUE
"talek","t91682","k",2015-07-05,2018-01-01 07:21:00,2018-01-01 07:39:00,FALSE
"talek","t92017","c",2015-07-27,2018-01-01 07:10:00,2018-01-01 07:25:00,TRUE
"talek","t92061","c",2015-07-29,2018-01-01 05:57:00,2018-01-01 07:02:00,FALSE
"talek","t92144","k",2015-08-02,2018-01-01 06:25:00,2018-01-01 06:42:00,TRUE
"talek","t92654","d",2015-09-09,2018-01-01 19:23:00,2018-01-01 19:59:00,TRUE
"talek","t92779","k",2015-09-28,2018-01-01 06:01:00,2018-01-01 07:08:00,TRUE
"talek","t7124","o",1994-06-04,,,TRUE
"happy.zebra","s648","c",2009-06-14,2018-01-01 06:26:00,2018-01-01 07:23:00,TRUE
"happy.zebra","s896","o",2009-11-18,2018-01-01 07:37:00,2018-01-01 07:59:00,TRUE
"serena.n","s2324","o",2009-09-22,2018-01-01 07:21:00,2018-01-01 07:36:00,TRUE
"serena.n","s2794","o",2010-05-14,2018-01-01 18:19:00,2018-01-01 18:50:00,FALSE
"serena.n","s2798","o",2010-05-16,2018-01-01 17:30:00,2018-01-01 18:50:00,FALSE
"serena.n","s2864","o",2010-06-03,2018-01-01 06:08:00,2018-01-01 06:09:00,TRUE
"serena.n","s3177","k",2010-11-04,2018-01-01 05:59:00,2018-01-01 06:10:00,FALSE
"serena.n","s3179","k",2010-11-04,2018-01-01 06:32:00,2018-01-01 07:48:00,FALSE
"serena.s","s3460","o",2009-02-10,2018-01-01 17:51:00,2018-01-01 17:56:00,TRUE
"serena.n","s5188","o",2011-07-05,2018-01-01 07:01:00,2018-01-01 07:18:00,TRUE
"serena.n","s6975","o",2011-09-29,2018-01-01 18:06:00,2018-01-01 18:16:00,TRUE
"happy.zebra","s7393","o",2011-05-15,2018-01-01 07:15:00,2018-01-01 07:26:00,TRUE
"serena.n","s10132","o",2013-07-26,2018-01-01 17:58:00,2018-01-01 18:02:00,TRUE
"serena.s","s8657","o",2012-02-08,2018-01-01 06:18:00,2018-01-01 06:39:00,TRUE
"serena.n","s11187.1","o",2013-10-28,2018-01-01 06:04:00,2018-01-01 06:05:00,TRUE
"happy.zebra","s12168","o",2013-02-02,2018-01-01 06:20:00,2018-01-01 06:38:00,TRUE
"happy.zebra","s13075","k",2014-10-14,2018-01-01 06:01:00,2018-01-01 06:22:00,TRUE
"serena.n","s14535","o",2014-12-31,2018-01-01 08:10:00,2018-01-01 08:11:00,TRUE
"happy.zebra","s16661","c",2015-05-28,2018-01-01 17:37:00,2018-01-01 17:38:00,TRUE
"serena.n","s17125","k",2015-08-17,2018-01-01 06:43:00,2018-01-01 06:57:00,TRUE
"happy.zebra","s18985","k",2016-03-15,2018-01-01 08:00:00,2018-01-01 08:14:00,TRUE
"serena.s","s5891.1","o",2011-12-20,2018-01-01 07:06:00,2018-01-01 07:13:00,TRUE
"serena.n","s6395","o",2011-05-26,2018-01-01 18:53:00,2018-01-01 18:54:00,TRUE
"happy.zebra","s986","o",2010-02-20,2018-01-01 08:19:00,2018-01-01 09:15:00,TRUE
"serena.n","s11279","c",2013-11-24,2018-01-01 06:30:00,2018-01-01 07:03:00,FALSE
"happy.zebra","s485","k",2009-04-10,2018-01-01 17:58:00,2018-01-01 18:33:00,TRUE
"happy.zebra","s545","o",2009-05-05,2018-01-01 06:44:00,2018-01-01 07:16:00,TRUE
"happy.zebra","s16358","c",2015-04-18,2018-01-01 08:02:00,2018-01-01 09:09:00,FALSE
"serena.n","s1606","o",2008-11-08,2018-01-01 17:52:00,2018-01-01 17:53:00,TRUE
"serena.n","s2271","o",2009-08-26,2018-01-01 05:53:00,2018-01-01 05:54:00,TRUE
"serena.n","s2548","k",2010-03-12,2018-01-01 07:02:00,2018-01-01 07:53:00,TRUE
"happy.zebra","s16338","d",2015-04-07,2018-01-01 06:29:00,2018-01-01 07:43:00,FALSE
"serena.n","s10407","o",2013-03-15,2018-01-01 06:38:00,2018-01-01 07:05:00,TRUE
"happy.zebra","s16360","c",2015-04-18,2018-01-01 17:55:00,2018-01-01 19:02:00,TRUE
"serena.s","s3985","o",2010-01-20,2018-01-01 07:20:00,2018-01-01 07:25:00,FALSE
"happy.zebra","s12205","k",2013-03-01,2018-01-01 06:38:00,2018-01-01 08:17:00,FALSE
"happy.zebra","s16365","o",2015-04-20,2018-01-01 17:25:00,2018-01-01 17:33:00,TRUE
"serena.s","s4031","o",2010-03-09,2018-01-01 18:01:00,2018-01-01 18:02:00,TRUE
"happy.zebra","s20456.1","k",2016-09-09,2018-01-01 06:35:00,2018-01-01 08:11:00,FALSE
"serena.n","s20645","o",2016-12-21,2018-01-01 17:39:00,2018-01-01 18:00:00,TRUE
"serena.n","s20536","k",2016-10-20,2018-01-01 08:08:00,2018-01-01 08:43:00,FALSE
"serena.n","s10894","k",2013-08-06,2018-01-01 06:51:00,2018-01-01 08:31:00,FALSE
"serena.n","s11340","k",2013-12-08,2018-01-01 06:21:00,2018-01-01 07:22:00,FALSE
"serena.n","s11114","o",2013-10-10,2018-01-01 06:31:00,2018-01-01 06:49:00,TRUE
"serena.n","s11294","d",2013-11-27,2018-01-01 07:47:00,2018-01-01 08:02:00,TRUE
"serena.n","s11322","o",2013-12-03,2018-01-01 07:58:00,2018-01-01 08:25:00,FALSE
"serena.n","s5974","k",2011-01-15,2018-01-01 06:48:00,2018-01-01 10:30:00,FALSE
"serena.n","s16411","o",2015-04-21,2018-01-01 17:45:00,2018-01-01 17:51:00,TRUE
"serena.n","s6326","o",2011-05-16,2018-01-01 07:11:00,2018-01-01 08:26:00,FALSE
"serena.n","s1648","k",2008-11-16,2018-01-01 17:41:00,2018-01-01 18:10:00,TRUE
"happy.zebra","s7390","d",2011-05-13,2018-01-01 18:01:00,2018-01-01 19:02:00,TRUE
"serena.n","s7096","m",2011-11-08,2018-01-01 09:00:00,2018-01-01 09:33:00,TRUE
"happy.zebra","s7508","k",2011-06-24,2018-01-01 06:51:00,2018-01-01 08:30:00,FALSE
"serena.s","s11777","k",2013-08-08,2018-01-01 06:16:00,2018-01-01 07:16:00,FALSE
"serena.n","s10133.1","o",2013-07-26,2018-01-01 18:11:00,2018-01-01 18:58:00,TRUE
"serena.n","s6216","o",2011-04-02,2018-01-01 17:48:00,2018-01-01 18:35:00,TRUE
"happy.zebra","s12196","o",2013-02-20,2018-01-01 06:34:00,2018-01-01 07:52:00,FALSE
"happy.zebra","s12223","o",2013-03-17,2018-01-01 07:35:00,2018-01-01 07:50:00,TRUE
"serena.n","s2098","k",2009-06-21,2018-01-01 08:23:00,2018-01-01 09:33:00,FALSE
"serena.s","s5280","d",2011-08-04,2018-01-01 16:24:00,2018-01-01 18:46:00,TRUE
"serena.s","s5434","k",2011-10-16,2018-01-01 08:26:00,2018-01-01 09:36:00,FALSE
"serena.s","s5803","k",2011-11-30,2018-01-01 09:01:00,2018-01-01 09:49:00,FALSE
"serena.n","s6325","d",2011-05-16,2018-01-01 05:51:00,2018-01-01 07:10:00,FALSE
"happy.zebra","s644","o",2009-06-13,2018-01-01 18:27:00,2018-01-01 18:39:00,TRUE
"serena.n","s7790","c",2012-06-07,2018-01-01 06:20:00,2018-01-01 06:26:00,TRUE
"happy.zebra","s953","c",2010-01-13,2018-01-01 06:59:00,2018-01-01 07:11:00,TRUE
"serena.n","s6220","c",2011-04-04,2018-01-01 07:18:00,2018-01-01 07:57:00,FALSE
"happy.zebra","s13028","k",2014-08-23,2018-01-01 06:34:00,2018-01-01 07:06:00,FALSE
"serena.n","s13473","o",2014-03-02,2018-01-01 07:43:00,2018-01-01 09:05:00,TRUE
"serena.n","s13641","o",2014-04-05,2018-01-01 17:05:00,2018-01-01 17:06:00,TRUE
"serena.n","s13642","c",2014-04-05,2018-01-01 17:11:00,2018-01-01 17:42:00,TRUE
"serena.n","s13590","k",2014-03-27,2018-01-01 08:18:00,2018-01-01 08:46:00,TRUE
"serena.n","s13640","c",2014-04-05,2018-01-01 07:50:00,2018-01-01 09:06:00,FALSE
"serena.n","s13672","o",2014-04-11,2018-01-01 06:55:00,2018-01-01 07:00:00,TRUE
"serena.n","s13674","o",2014-04-11,2018-01-01 07:52:00,2018-01-01 07:53:00,TRUE
"serena.n","s13733","o",2014-04-17,2018-01-01 08:34:00,2018-01-01 08:41:00,TRUE
"serena.n","s13695","c",2014-04-13,2018-01-01 18:12:00,2018-01-01 19:14:00,FALSE
"serena.n","s13829","k",2014-05-14,2018-01-01 18:16:00,2018-01-01 19:13:00,FALSE
"serena.s","s15284","c",2014-12-21,2018-01-01 08:13:00,2018-01-01 08:18:00,TRUE
"serena.n","s13944","k",2014-06-12,2018-01-01 05:47:00,2018-01-01 06:15:00,FALSE
"serena.n","s14315","k",2014-09-22,2018-01-01 06:50:00,2018-01-01 07:52:00,TRUE
"serena.n","s14471","o",2014-11-24,2018-01-01 08:31:00,2018-01-01 08:32:00,TRUE
"serena.n","s14472","k",2014-11-25,2018-01-01 17:13:00,2018-01-01 18:15:00,TRUE
"serena.s","s14673","k",2014-02-27,2018-01-01 07:12:00,2018-01-01 07:25:00,FALSE
"serena.s","s15479","k",2015-03-02,2018-01-01 08:10:00,2018-01-01 08:41:00,FALSE
"happy.zebra","s0.12","k",2008-06-24,2018-01-01 06:39:00,2018-01-01 07:10:00,FALSE
"serena.n","s15702","k",2015-01-28,2018-01-01 06:29:00,2018-01-01 06:41:00,FALSE
"happy.zebra","s0.16","o",2008-06-24,2018-01-01 16:47:00,2018-01-01 16:52:00,TRUE
"happy.zebra","s0.21","o",2008-06-26,2018-01-01 17:50:00,2018-01-01 17:55:00,TRUE
"happy.zebra","s1257","o",2010-11-26,2018-01-01 07:08:00,2018-01-01 07:52:00,FALSE
"serena.n","s2058","o",2009-06-08,2018-01-01 06:43:00,2018-01-01 07:03:00,FALSE
"serena.s","s16008","o",2015-03-31,2018-01-01 18:32:00,2018-01-01 18:37:00,TRUE
"happy.zebra","s16012","k",2015-01-02,2018-01-01 08:23:00,2018-01-01 09:46:00,FALSE
"happy.zebra","s16055","c",2015-01-17,2018-01-01 06:19:00,2018-01-01 08:20:00,FALSE
"happy.zebra","s16089","o",2015-02-01,2018-01-01 06:21:00,2018-01-01 06:50:00,TRUE
"happy.zebra","s16090","o",2015-02-01,2018-01-01 07:03:00,2018-01-01 07:08:00,TRUE
"happy.zebra","s16093","o",2015-02-01,2018-01-01 07:58:00,2018-01-01 08:03:00,TRUE
"happy.zebra","s16119","c",2015-02-12,2018-01-01 07:49:00,2018-01-01 07:57:00,FALSE
"happy.zebra","s16097","o",2015-02-01,2018-01-01 18:22:00,2018-01-01 19:07:00,FALSE
"happy.zebra","s16215","c",2015-03-10,2018-01-01 06:28:00,2018-01-01 07:30:00,FALSE
"happy.zebra","s16267","c",2015-03-16,2018-01-01 09:00:00,2018-01-01 09:48:00,FALSE
"happy.zebra","s16244","o",2015-03-12,2018-01-01 18:43:00,2018-01-01 18:50:00,TRUE
"happy.zebra","s16268","c",2015-03-16,2018-01-01 12:00:00,2018-01-01 12:05:00,FALSE
"happy.zebra","s16278","c",2015-03-16,2018-01-01 19:03:00,2018-01-01 19:54:00,TRUE
"happy.zebra","s16281","c",2015-03-17,2018-01-01 07:34:00,2018-01-01 08:31:00,FALSE
"happy.zebra","s16282","c",2015-03-17,2018-01-01 17:27:00,2018-01-01 17:48:00,TRUE
"happy.zebra","s16292","c",2015-03-18,2018-01-01 08:16:00,2018-01-01 08:42:00,TRUE
"happy.zebra","s16318","k",2015-03-25,2018-01-01 07:06:00,2018-01-01 07:30:00,FALSE
"serena.s","s5751","c",2011-11-23,2018-01-01 06:42:00,2018-01-01 07:02:00,TRUE
"happy.zebra","s642","k",2009-06-13,2018-01-01 06:24:00,2018-01-01 08:49:00,TRUE
"happy.zebra","s7512","k",2011-06-29,2018-01-01 06:31:00,2018-01-01 08:51:00,FALSE
"serena.n","s2902","k",2010-06-13,2018-01-01 06:30:00,2018-01-01 09:36:00,TRUE
"happy.zebra","s472","k",2009-04-05,2018-01-01 18:37:00,2018-01-01 19:12:00,TRUE
"serena.s","s5609","k",2011-11-11,2018-01-01 06:10:00,2018-01-01 06:57:00,TRUE
"serena.n","s3303","k",2010-12-20,2018-01-01 07:49:00,2018-01-01 08:30:00,TRUE
"serena.n","s13964","k",2014-06-23,2018-01-01 08:33:00,2018-01-01 09:10:00,FALSE
"happy.zebra","s16675","c",2015-05-29,2018-01-01 17:50:00,2018-01-01 20:11:00,FALSE
"happy.zebra","s16668","c",2015-05-28,2018-01-01 20:11:00,2018-01-01 20:12:00,TRUE
"serena.s","s16699","d",2015-04-13,2018-01-01 17:18:00,2018-01-01 17:27:00,TRUE
"serena.n","s17010","c",2015-07-16,2018-01-01 06:07:00,2018-01-01 07:10:00,TRUE
"serena.s","s18134","c",2016-01-03,2018-01-01 05:48:00,2018-01-01 05:56:00,TRUE
"serena.n","s18014","k",2015-11-16,2018-01-01 19:33:00,2018-01-01 19:38:00,TRUE
"serena.s","s18282","c",2016-02-01,2018-01-01 07:10:00,2018-01-01 07:39:00,FALSE
"serena.s","s3488","c",2009-02-19,2018-01-01 18:18:00,2018-01-01 19:04:00,FALSE
"serena.s","s3526","o",2009-03-12,2018-01-01 06:36:00,2018-01-01 07:07:00,TRUE
"serena.s","s3620","k",2009-05-29,2018-01-01 18:05:00,2018-01-01 19:06:00,FALSE
"serena.n","s18794","k",2016-03-05,2018-01-01 08:35:00,2018-01-01 09:23:00,FALSE
"happy.zebra","s19097","d",2016-05-23,2018-01-01 06:26:00,2018-01-01 06:50:00,TRUE
"serena.n","s19339","o",2016-05-12,2018-01-01 08:34:00,2018-01-01 08:41:00,TRUE
"serena.n","s19478","k",2016-06-27,2018-01-01 17:31:00,2018-01-01 18:29:00,FALSE
"serena.s","s19535","k",2016-04-13,2018-01-01 19:55:00,2018-01-01 20:20:00,TRUE
"serena.s","s19675","o",2016-05-19,2018-01-01 18:16:00,2018-01-01 18:46:00,FALSE
"happy.zebra","s16674","c",2015-05-29,2018-01-01 07:32:00,2018-01-01 08:46:00,TRUE
"happy.zebra","s20360","c",2016-07-16,2018-01-01 06:58:00,2018-01-01 07:15:00,TRUE
"serena.s","s4082","o",2010-04-03,2018-01-01 07:38:00,2018-01-01 07:40:00,TRUE
"serena.s","s3672","c",2009-07-03,2018-01-01 07:51:00,2018-01-01 08:48:00,FALSE
"serena.s","s3676","c",2009-07-03,2018-01-01 19:01:00,2018-01-01 19:13:00,TRUE
"serena.s","s3834","d",2009-10-10,2018-01-01 06:43:00,2018-01-01 07:48:00,FALSE
"serena.s","s3938","d",2009-12-26,2018-01-01 18:31:00,2018-01-01 19:06:00,TRUE
"serena.s","s4564","d",2010-12-18,2018-01-01 07:00:00,2018-01-01 08:02:00,TRUE
"serena.s","s4660","o",2011-01-06,2018-01-01 07:32:00,2018-01-01 07:40:00,TRUE
"serena.s","s4663","d",2011-01-06,2018-01-01 06:28:00,2018-01-01 07:30:00,TRUE
"serena.s","s4709","o",2011-01-17,2018-01-01 18:38:00,2018-01-01 18:39:00,TRUE
"serena.s","s4886","d",2011-02-21,2018-01-01 06:21:00,2018-01-01 07:28:00,TRUE
"serena.s","s4944","o",2011-03-26,2018-01-01 07:16:00,2018-01-01 07:32:00,TRUE
"happy.zebra","s20840","o",2016-10-22,2018-01-01 07:38:00,2018-01-01 07:59:00,TRUE
"happy.zebra","s20876","o",2016-11-15,2018-01-01 06:07:00,2018-01-01 06:08:00,FALSE
"happy.zebra","s20903","k",2016-12-11,2018-01-01 07:48:00,2018-01-01 08:29:00,FALSE
"talek","t62087","o",2008-02-29,2018-01-01 06:13:00,2018-01-01 06:18:00,
"serena.n","s11279.2","c",2013-11-24,2018-12-14 07:18:00,,
"talek","t72442","o",2011-03-29,2018-12-14 06:55:00,2018-12-14 08:31:00,
"talek","t72442","o",2011-03-29,2018-12-14 06:55:00,2018-12-14 08:31:00,
"talek","t94634","o",2015-12-30,2018-12-14 06:37:00,2018-12-14 06:42:00,
"talek","t93710","c",2016-01-29,2018-12-14 18:56:00,2018-12-14 19:47:00,
"talek","t93710","c",2016-01-29,2018-12-14 18:56:00,2018-12-14 19:47:00,
"talek","t93733","d",2016-02-01,2018-12-14 05:53:00,2018-12-14 06:51:00,
"talek","t93779","c",2016-02-05,2018-12-14 06:31:00,2018-12-14 07:12:00,
"talek","t93813","o",2016-02-06,2018-12-14 06:22:00,2018-12-14 07:51:00,
"talek","t93949","o",2016-02-14,2018-12-14 18:26:00,2018-12-14 18:33:00,
"talek","t94073","k",2016-02-21,2018-12-14 06:30:00,2018-12-14 08:31:00,
"talek","t94253","c",2016-03-05,2018-12-14 07:15:00,2018-12-14 07:20:00,
"talek","t94700","o",2016-04-08,2018-12-14 06:36:00,2018-12-14 07:17:00,
"talek","t94977","o",2016-05-10,2018-12-14 06:20:00,2018-12-14 06:25:00,
"talek","t95167","o",2016-05-16,2018-12-14 05:38:00,2018-12-14 05:49:00,
"talek","t95318","o",2016-05-30,2018-12-14 07:23:00,2018-12-14 07:28:00,
"talek","t96103","c",2016-07-31,2018-12-14 07:47:00,2018-12-14 08:12:00,
"talek","t96556","o",2016-08-31,2018-12-14 07:08:00,2018-12-14 07:50:00,
"talek","t96608","k",2016-09-04,2018-12-14 07:01:00,2018-12-14 08:19:00,
"talek","t96617","c",2016-09-06,2018-12-14 06:55:00,2018-12-14 07:45:00,
"talek","t96685","k",2016-09-11,2018-12-14 06:55:00,2018-12-14 07:13:00,
"talek","t96685","k",2016-09-11,2018-12-14 06:55:00,2018-12-14 07:13:00,
"talek","t96950","o",2016-10-23,2018-12-14 08:35:00,2018-12-14 08:40:00,
"talek","t97179","o",2016-11-10,2018-12-14 18:02:00,2018-12-14 19:00:00,
"talek","t97302","o",2016-11-17,2018-12-14 07:02:00,2018-12-14 07:19:00,
"talek","t97739","o",2016-12-12,2018-12-14 07:23:00,2018-12-14 07:36:00,
"talek","t97993","o",2016-12-22,2018-12-14 07:48:00,2018-12-14 08:10:00,
"talek","t98010","o",2016-12-23,2018-12-14 18:13:00,2018-12-14 18:18:00,
"talek","t98010","o",2016-12-23,2018-12-14 18:13:00,2018-12-14 18:18:00,
"talek","t98027","k",2016-12-24,2018-12-14 05:51:00,2018-12-14 06:15:00,
